2315 solutions left, 1. guess 'roate', hint ⬛⬛🟩⬛⬛, secret 'aback'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'comfy'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛⬛⬛🟩, secret 'comfy'
   8 solutions left, 3. guess 'floss', hint 🟨⬛🟨⬛⬛, secret 'comfy'
   1 solutions left, 4. guess 'comfy', hint 🟩🟩🟩🟩🟩, secret 'comfy'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'comic'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛⬛⬛⬛, secret 'comic'
   7 solutions left, 3. guess 'cains', hint 🟩⬛🟨⬛⬛, secret 'comic'
   1 solutions left, 4. guess 'comic', hint 🟩🟩🟩🟩🟩, secret 'comic'
2315 solutions left, 1. guess 'roate', hint ⬛🟩🟨⬛⬛, secret 'comma'
  16 solutions left, 2. guess 'liman', hint ⬛⬛🟩🟨⬛, secret 'comma'
   1 solutions left, 3. guess 'comma', hint 🟩🟩🟩🟩🟩, secret 'comma'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'conch'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛⬛⬛⬛, secret 'conch'
   7 solutions left, 3. guess 'cains', hint 🟩⬛⬛🟨⬛, secret 'conch'
   1 solutions left, 4. guess 'conch', hint 🟩🟩🟩🟩🟩, secret 'conch'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'condo'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛⬛🟩⬛, secret 'condo'
   1 solutions left, 3. guess 'condo', hint 🟩🟩🟩🟩🟩, secret 'condo'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'conic'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛⬛⬛⬛, secret 'conic'
   7 solutions left, 3. guess 'cains', hint 🟩⬛🟨🟨⬛, secret 'conic'
   1 solutions left, 4. guess 'conic', hint 🟩🟩🟩🟩🟩, secret 'conic'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟩, secret 'copse'
  22 solutions left, 2. guess 'gusli', hint ⬛⬛🟨⬛⬛, secret 'copse'
   3 solutions left, 3. guess 'amnic', hint ⬛⬛⬛⬛🟨, secret 'copse'
   1 solutions left, 4. guess 'copse', hint 🟩🟩🟩🟩🟩, secret 'copse'
2315 solutions left, 1. guess 'roate', hint 🟨🟩🟨⬛⬛, secret 'coral'
   9 solutions left, 2. guess 'balms', hint ⬛🟨🟨⬛⬛, secret 'coral'
   1 solutions left, 3. guess 'coral', hint 🟩🟩🟩🟩🟩, secret 'coral'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟨, secret 'corer'
  20 solutions left, 2. guess 'mawks', hint ⬛⬛⬛⬛⬛, secret 'corer'
   7 solutions left, 3. guess 'chevy', hint 🟩⬛🟨⬛⬛, secret 'corer'
   1 solutions left, 4. guess 'corer', hint 🟩🟩🟩🟩🟩, secret 'corer'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛⬛, secret 'corny'
  18 solutions left, 2. guess 'cundy', hint 🟩⬛🟨⬛🟩, secret 'corny'
   1 solutions left, 3. guess 'corny', hint 🟩🟩🟩🟩🟩, secret 'corny'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'couch'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛🟩⬛⬛, secret 'couch'
   4 solutions left, 3. guess 'civic', hint 🟩⬛⬛⬛🟨, secret 'couch'
   1 solutions left, 4. guess 'couch', hint 🟩🟩🟩🟩🟩, secret 'couch'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'cough'
  71 solutions left, 2. guess 'bludy', hint ⬛⬛🟩⬛⬛, secret 'cough'
   4 solutions left, 3. guess 'civic', hint 🟩⬛⬛⬛⬛, secret 'cough'
   1 solutions left, 4. guess 'cough', hint 🟩🟩🟩🟩🟩, secret 'cough'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'could'
  71 solutions left, 2. guess 'bludy', hint ⬛🟨🟩🟨⬛, secret 'could'
   2 solutions left, 3. guess 'would', hint ⬛🟩🟩🟩🟩, secret 'could'
   1 solutions left, 4. guess 'could', hint 🟩🟩🟩🟩🟩, secret 'could'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛🟨⬛, secret 'count'
  26 solutions left, 2. guess 'cumin', hint 🟩🟨⬛⬛🟨, secret 'count'
   1 solutions left, 3. guess 'count', hint 🟩🟩🟩🟩🟩, secret 'count'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟩, secret 'coupe'
  22 solutions left, 2. guess 'gusli', hint ⬛🟨⬛⬛⬛, secret 'coupe'
   1 solutions left, 3. guess 'coupe', hint 🟩🟩🟩🟩🟩, secret 'coupe'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛🟨⬛, secret 'court'
   6 solutions left, 2. guess 'bohos', hint ⬛🟩⬛⬛⬛, secret 'court'
   1 solutions left, 3. guess 'court', hint 🟩🟩🟩🟩🟩, secret 'court'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟨, secret 'coven'
  21 solutions left, 2. guess 'wynds', hint ⬛⬛🟨⬛⬛, secret 'coven'
   2 solutions left, 3. guess 'coven', hint 🟩🟩🟩🟩🟩, secret 'coven'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟨, secret 'cover'
  20 solutions left, 2. guess 'mawks', hint ⬛⬛⬛⬛⬛, secret 'cover'
   7 solutions left, 3. guess 'chevy', hint 🟩⬛🟨🟨⬛, secret 'cover'
   1 solutions left, 4. guess 'cover', hint 🟩🟩🟩🟩🟩, secret 'cover'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛🟨🟨, secret 'covet'
   7 solutions left, 2. guess 'milch', hint ⬛⬛⬛🟨⬛, secret 'covet'
   1 solutions left, 3. guess 'covet', hint 🟩🟩🟩🟩🟩, secret 'covet'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛🟨, secret 'covey'
  21 solutions left, 2. guess 'wynds', hint ⬛🟨⬛⬛⬛, secret 'covey'
   2 solutions left, 3. guess 'gooey', hint ⬛🟩⬛🟩🟩, secret 'covey'
   1 solutions left, 4. guess 'covey', hint 🟩🟩🟩🟩🟩, secret 'covey'
2315 solutions left, 1. guess 'roate', hint 🟨🟩⬛⬛🟨, secret 'cower'
  20 solutions left, 2. guess 'mawks', hint ⬛⬛🟩⬛⬛, secret 'cower'
   3 solutions left, 3. guess 'calpa', hint 🟩⬛⬛⬛⬛, secret 'cower'
   1 solutions left, 4. guess 'cower', hint 🟩🟩🟩🟩🟩, secret 'cower'
2315 solutions left, 1. guess 'roate', hint ⬛🟩⬛⬛⬛, secret 'coyly'
  71 solutions left, 2. guess 'bludy', hint ⬛🟨⬛⬛🟩, secret 'coyly'
   8 solutions left, 3. guess 'chowk', hint 🟩⬛🟨⬛⬛, secret 'coyly'
   1 solutions left, 4. guess 'coyly', hint 🟩🟩🟩🟩🟩, secret 'coyly'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'crack'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨🟨⬛, secret 'crack'
   3 solutions left, 3. guess 'adown', hint 🟨⬛⬛⬛⬛, secret 'crack'
   1 solutions left, 4. guess 'crack', hint 🟩🟩🟩🟩🟩, secret 'crack'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩🟨⬛, secret 'craft'
  20 solutions left, 2. guess 'crims', hint 🟩🟩⬛⬛⬛, secret 'craft'
   1 solutions left, 3. guess 'craft', hint 🟩🟩🟩🟩🟩, secret 'craft'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'cramp'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨⬛⬛, secret 'cramp'
   4 solutions left, 3. guess 'abysm', hint 🟨⬛⬛⬛🟨, secret 'cramp'
   1 solutions left, 4. guess 'cramp', hint 🟩🟩🟩🟩🟩, secret 'cramp'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛🟩, secret 'crane'
  23 solutions left, 2. guess 'crags', hint 🟩🟩🟩⬛⬛, secret 'crane'
   3 solutions left, 3. guess 'anvil', hint 🟨🟨⬛⬛⬛, secret 'crane'
   1 solutions left, 4. guess 'crane', hint 🟩🟩🟩🟩🟩, secret 'crane'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'crank'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨🟨⬛, secret 'crank'
   3 solutions left, 3. guess 'adown', hint 🟨⬛⬛⬛🟨, secret 'crank'
   1 solutions left, 4. guess 'crank', hint 🟩🟩🟩🟩🟩, secret 'crank'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'crash'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨⬛🟨, secret 'crash'
   3 solutions left, 3. guess 'fishy', hint ⬛⬛🟨🟨⬛, secret 'crash'
   1 solutions left, 4. guess 'crash', hint 🟩🟩🟩🟩🟩, secret 'crash'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'crass'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨⬛🟩, secret 'crass'
   1 solutions left, 3. guess 'crass', hint 🟩🟩🟩🟩🟩, secret 'crass'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩🟩🟩, secret 'crate'
   3 solutions left, 2. guess 'acing', hint 🟨🟨⬛⬛⬛, secret 'crate'
   1 solutions left, 3. guess 'crate', hint 🟩🟩🟩🟩🟩, secret 'crate'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛🟩, secret 'crave'
  23 solutions left, 2. guess 'crags', hint 🟩🟩🟩⬛⬛, secret 'crave'
   3 solutions left, 3. guess 'anvil', hint 🟨⬛🟨⬛⬛, secret 'crave'
   1 solutions left, 4. guess 'crave', hint 🟩🟩🟩🟩🟩, secret 'crave'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'crawl'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨⬛⬛, secret 'crawl'
   4 solutions left, 3. guess 'abysm', hint 🟨⬛⬛⬛⬛, secret 'crawl'
   1 solutions left, 4. guess 'crawl', hint 🟩🟩🟩🟩🟩, secret 'crawl'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛🟩, secret 'craze'
  23 solutions left, 2. guess 'crags', hint 🟩🟩🟩⬛⬛, secret 'craze'
   3 solutions left, 3. guess 'anvil', hint 🟨⬛⬛⬛⬛, secret 'craze'
   1 solutions left, 4. guess 'craze', hint 🟩🟩🟩🟩🟩, secret 'craze'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟩⬛⬛, secret 'crazy'
  51 solutions left, 2. guess 'dicks', hint ⬛⬛🟨⬛⬛, secret 'crazy'
   4 solutions left, 3. guess 'abysm', hint 🟨⬛🟨⬛⬛, secret 'crazy'
   1 solutions left, 4. guess 'crazy', hint 🟩🟩🟩🟩🟩, secret 'crazy'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛🟨, secret 'creak'
  42 solutions left, 2. guess 'balms', hint ⬛🟨⬛⬛⬛, secret 'creak'
   8 solutions left, 3. guess 'ached', hint 🟨🟨⬛🟨⬛, secret 'creak'
   1 solutions left, 4. guess 'creak', hint 🟩🟩🟩🟩🟩, secret 'creak'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛🟨, secret 'cream'
  42 solutions left, 2. guess 'balms', hint ⬛🟨⬛🟨⬛, secret 'cream'
   2 solutions left, 3. guess 'cream', hint 🟩🟩🟩🟩🟩, secret 'cream'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛🟨, secret 'credo'
  10 solutions left, 2. guess 'erned', hint 🟨🟩⬛⬛🟨, secret 'credo'
   1 solutions left, 3. guess 'credo', hint 🟩🟩🟩🟩🟩, secret 'credo'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'creed'
 102 solutions left, 2. guess 'feued', hint ⬛🟨⬛🟩🟩, secret 'creed'
   3 solutions left, 3. guess 'abaca', hint ⬛⬛⬛🟨⬛, secret 'creed'
   1 solutions left, 4. guess 'creed', hint 🟩🟩🟩🟩🟩, secret 'creed'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'creek'
 102 solutions left, 2. guess 'feued', hint ⬛🟨⬛🟩⬛, secret 'creek'
   8 solutions left, 3. guess 'caphs', hint 🟩⬛⬛⬛⬛, secret 'creek'
   1 solutions left, 4. guess 'creek', hint 🟩🟩🟩🟩🟩, secret 'creek'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'creep'
 102 solutions left, 2. guess 'feued', hint ⬛🟨⬛🟩⬛, secret 'creep'
   8 solutions left, 3. guess 'caphs', hint 🟩⬛🟨⬛⬛, secret 'creep'
   1 solutions left, 4. guess 'creep', hint 🟩🟩🟩🟩🟩, secret 'creep'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟩, secret 'creme'
  39 solutions left, 2. guess 'piums', hint ⬛⬛⬛🟩⬛, secret 'creme'
   1 solutions left, 3. guess 'creme', hint 🟩🟩🟩🟩🟩, secret 'creme'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟩, secret 'crepe'
  39 solutions left, 2. guess 'piums', hint 🟨⬛⬛⬛⬛, secret 'crepe'
   1 solutions left, 3. guess 'crepe', hint 🟩🟩🟩🟩🟩, secret 'crepe'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛🟨🟨, secret 'crept'
  29 solutions left, 2. guess 'enter', hint 🟨⬛🟨⬛🟨, secret 'crept'
   4 solutions left, 3. guess 'abacs', hint ⬛⬛⬛🟨⬛, secret 'crept'
   1 solutions left, 4. guess 'crept', hint 🟩🟩🟩🟩🟩, secret 'crept'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'cress'
 102 solutions left, 2. guess 'feued', hint ⬛🟨⬛⬛⬛, secret 'cress'
   5 solutions left, 3. guess 'abacs', hint ⬛⬛⬛🟨🟩, secret 'cress'
   1 solutions left, 4. guess 'cress', hint 🟩🟩🟩🟩🟩, secret 'cress'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛🟨🟨, secret 'crest'
  29 solutions left, 2. guess 'enter', hint 🟨⬛🟨⬛🟨, secret 'crest'
   4 solutions left, 3. guess 'abacs', hint ⬛⬛⬛🟨🟨, secret 'crest'
   1 solutions left, 4. guess 'crest', hint 🟩🟩🟩🟩🟩, secret 'crest'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'crick'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨⬛⬛🟩, secret 'crick'
   3 solutions left, 3. guess 'bicep', hint ⬛🟨🟨⬛⬛, secret 'crick'
   1 solutions left, 4. guess 'crick', hint 🟩🟩🟩🟩🟩, secret 'crick'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'cried'
 102 solutions left, 2. guess 'feued', hint ⬛⬛⬛🟩🟩, secret 'cried'
   3 solutions left, 3. guess 'aspic', hint ⬛⬛⬛🟨🟨, secret 'cried'
   1 solutions left, 4. guess 'cried', hint 🟩🟩🟩🟩🟩, secret 'cried'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'crier'
 102 solutions left, 2. guess 'feued', hint ⬛⬛⬛🟩⬛, secret 'crier'
  18 solutions left, 3. guess 'nimps', hint ⬛🟨⬛⬛⬛, secret 'crier'
   1 solutions left, 4. guess 'crier', hint 🟩🟩🟩🟩🟩, secret 'crier'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟩, secret 'crime'
  39 solutions left, 2. guess 'piums', hint ⬛🟨⬛🟩⬛, secret 'crime'
   2 solutions left, 3. guess 'crime', hint 🟩🟩🟩🟩🟩, secret 'crime'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'crimp'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨⬛⬛⬛, secret 'crimp'
   3 solutions left, 3. guess 'aargh', hint ⬛⬛🟨⬛⬛, secret 'crimp'
   1 solutions left, 4. guess 'crimp', hint 🟩🟩🟩🟩🟩, secret 'crimp'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'crisp'
  63 solutions left, 2. guess 'sculk', hint 🟨🟨⬛⬛⬛, secret 'crisp'
   1 solutions left, 3. guess 'crisp', hint 🟩🟩🟩🟩🟩, secret 'crisp'
2315 solutions left, 1. guess 'roate', hint 🟨🟨🟨⬛⬛, secret 'croak'
  28 solutions left, 2. guess 'macon', hint ⬛🟨🟨🟨⬛, secret 'croak'
   1 solutions left, 3. guess 'croak', hint 🟩🟩🟩🟩🟩, secret 'croak'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'crock'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩⬛⬛, secret 'crock'
   4 solutions left, 3. guess 'adsum', hint ⬛⬛⬛⬛⬛, secret 'crock'
   1 solutions left, 4. guess 'crock', hint 🟩🟩🟩🟩🟩, secret 'crock'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛🟩, secret 'crone'
  19 solutions left, 2. guess 'phons', hint ⬛⬛🟩🟩⬛, secret 'crone'
   2 solutions left, 3. guess 'drone', hint ⬛🟩🟩🟩🟩, secret 'crone'
   1 solutions left, 4. guess 'crone', hint 🟩🟩🟩🟩🟩, secret 'crone'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'crony'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩⬛🟨, secret 'crony'
   1 solutions left, 3. guess 'crony', hint 🟩🟩🟩🟩🟩, secret 'crony'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'crook'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩🟩⬛, secret 'crook'
   1 solutions left, 3. guess 'crook', hint 🟩🟩🟩🟩🟩, secret 'crook'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'cross'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩⬛⬛, secret 'cross'
   4 solutions left, 3. guess 'adsum', hint ⬛⬛🟨⬛⬛, secret 'cross'
   1 solutions left, 4. guess 'cross', hint 🟩🟩🟩🟩🟩, secret 'cross'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'croup'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩⬛⬛, secret 'croup'
   4 solutions left, 3. guess 'adsum', hint ⬛⬛⬛🟩⬛, secret 'croup'
   1 solutions left, 4. guess 'croup', hint 🟩🟩🟩🟩🟩, secret 'croup'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'crowd'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩⬛⬛, secret 'crowd'
   4 solutions left, 3. guess 'adsum', hint ⬛🟨⬛⬛⬛, secret 'crowd'
   1 solutions left, 4. guess 'crowd', hint 🟩🟩🟩🟩🟩, secret 'crowd'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'crown'
  57 solutions left, 2. guess 'croon', hint 🟩🟩🟩⬛🟩, secret 'crown'
   1 solutions left, 3. guess 'crown', hint 🟩🟩🟩🟩🟩, secret 'crown'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟩, secret 'crude'
  39 solutions left, 2. guess 'piums', hint ⬛⬛🟩⬛⬛, secret 'crude'
   1 solutions left, 3. guess 'crude', hint 🟩🟩🟩🟩🟩, secret 'crude'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'cruel'
 102 solutions left, 2. guess 'feued', hint ⬛⬛🟩🟩⬛, secret 'cruel'
   3 solutions left, 3. guess 'bagel', hint ⬛⬛⬛🟩🟩, secret 'cruel'
   1 solutions left, 4. guess 'cruel', hint 🟩🟩🟩🟩🟩, secret 'cruel'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'crumb'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨🟩⬛⬛, secret 'crumb'
   3 solutions left, 3. guess 'abamp', hint ⬛🟨⬛🟩⬛, secret 'crumb'
   1 solutions left, 4. guess 'crumb', hint 🟩🟩🟩🟩🟩, secret 'crumb'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'crump'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨🟩⬛⬛, secret 'crump'
   3 solutions left, 3. guess 'abamp', hint ⬛⬛⬛🟩🟩, secret 'crump'
   1 solutions left, 4. guess 'crump', hint 🟩🟩🟩🟩🟩, secret 'crump'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'crush'
  63 solutions left, 2. guess 'sculk', hint 🟨🟨🟩⬛⬛, secret 'crush'
   1 solutions left, 3. guess 'crush', hint 🟩🟩🟩🟩🟩, secret 'crush'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛🟨⬛, secret 'crust'
  29 solutions left, 2. guess 'scuft', hint 🟨🟨🟩⬛🟩, secret 'crust'
   1 solutions left, 3. guess 'crust', hint 🟩🟩🟩🟩🟩, secret 'crust'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛🟨⬛, secret 'crypt'
  29 solutions left, 2. guess 'scuft', hint ⬛🟨⬛⬛🟩, secret 'crypt'
   1 solutions left, 3. guess 'crypt', hint 🟩🟩🟩🟩🟩, secret 'crypt'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'cubic'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛🟨⬛⬛, secret 'cubic'
  11 solutions left, 3. guess 'cippi', hint 🟩🟨⬛⬛⬛, secret 'cubic'
   1 solutions left, 4. guess 'cubic', hint 🟩🟩🟩🟩🟩, secret 'cubic'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'cumin'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛🟨🟨⬛, secret 'cumin'
   4 solutions left, 3. guess 'abuna', hint ⬛⬛🟨🟨⬛, secret 'cumin'
   1 solutions left, 4. guess 'cumin', hint 🟩🟩🟩🟩🟩, secret 'cumin'
2315 solutions left, 1. guess 'roate', hint 🟨🟨⬛⬛⬛, secret 'curio'
  57 solutions left, 2. guess 'croon', hint 🟩🟨🟨⬛⬛, secret 'curio'
   1 solutions left, 3. guess 'curio', hint 🟩🟩🟩🟩🟩, secret 'curio'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'curly'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨🟨🟩⬛, secret 'curly'
   1 solutions left, 3. guess 'curly', hint 🟩🟩🟩🟩🟩, secret 'curly'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'curry'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨🟨⬛⬛, secret 'curry'
   3 solutions left, 3. guess 'veiny', hint ⬛⬛⬛⬛🟩, secret 'curry'
   1 solutions left, 4. guess 'curry', hint 🟩🟩🟩🟩🟩, secret 'curry'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟩, secret 'curse'
  39 solutions left, 2. guess 'piums', hint ⬛⬛🟨⬛🟨, secret 'curse'
   3 solutions left, 3. guess 'acing', hint ⬛🟨⬛⬛⬛, secret 'curse'
   1 solutions left, 4. guess 'curse', hint 🟩🟩🟩🟩🟩, secret 'curse'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟩, secret 'curve'
  39 solutions left, 2. guess 'piums', hint ⬛⬛🟨⬛⬛, secret 'curve'
   1 solutions left, 3. guess 'curve', hint 🟩🟩🟩🟩🟩, secret 'curve'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛⬛, secret 'curvy'
  63 solutions left, 2. guess 'sculk', hint ⬛🟨🟨⬛⬛, secret 'curvy'
   3 solutions left, 3. guess 'veiny', hint 🟨⬛⬛⬛🟩, secret 'curvy'
   1 solutions left, 4. guess 'curvy', hint 🟩🟩🟩🟩🟩, secret 'curvy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛🟨🟩, secret 'cutie'
  17 solutions left, 2. guess 'cuish', hint 🟩🟩🟨⬛⬛, secret 'cutie'
   1 solutions left, 3. guess 'cutie', hint 🟩🟩🟩🟩🟩, secret 'cutie'
2315 solutions left, 1. guess 'roate', hint 🟨⬛⬛⬛🟨, secret 'cyber'
 102 solutions left, 2. guess 'feued', hint ⬛⬛⬛🟩⬛, secret 'cyber'
  18 solutions left, 3. guess 'nimps', hint ⬛⬛⬛⬛⬛, secret 'cyber'
   1 solutions left, 4. guess 'cyber', hint 🟩🟩🟩🟩🟩, secret 'cyber'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛🟩, secret 'cycle'
  83 solutions left, 2. guess 'sling', hint ⬛🟨⬛⬛⬛, secret 'cycle'
   4 solutions left, 3. guess 'abbed', hint ⬛⬛⬛🟨⬛, secret 'cycle'
   1 solutions left, 4. guess 'cycle', hint 🟩🟩🟩🟩🟩, secret 'cycle'
2315 solutions left, 1. guess 'roate', hint ⬛⬛⬛⬛⬛, secret 'cynic'
 195 solutions left, 2. guess 'slimy', hint ⬛⬛🟨⬛🟨, secret 'cynic'
   1 solutions left, 3. guess 'cynic', hint 🟩🟩🟩🟩🟩, secret 'cynic'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'daddy'
 112 solutions left, 2. guess 'lysin', hint ⬛🟨⬛⬛⬛, secret 'daddy'
  13 solutions left, 3. guess 'cadgy', hint ⬛🟩🟩⬛🟩, secret 'daddy'
   2 solutions left, 4. guess 'paddy', hint ⬛🟩🟩🟩🟩, secret 'daddy'
   1 solutions left, 5. guess 'daddy', hint 🟩🟩🟩🟩🟩, secret 'daddy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'daily'
 112 solutions left, 2. guess 'lysin', hint 🟨🟨⬛🟨⬛, secret 'daily'
   2 solutions left, 3. guess 'daily', hint 🟩🟩🟩🟩🟩, secret 'daily'
2315 solutions left, 1. guess 'roate', hint 🟨⬛🟨⬛⬛, secret 'dairy'
  35 solutions left, 2. guess 'carrs', hint ⬛🟩⬛🟩⬛, secret 'dairy'
   3 solutions left, 3. guess 'aahed', hint ⬛🟩⬛⬛🟨, secret 'dairy'
   1 solutions left, 4. guess 'dairy', hint 🟩🟩🟩🟩🟩, secret 'dairy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'daisy'
 112 solutions left, 2. guess 'lysin', hint ⬛🟨🟨🟨⬛, secret 'daisy'
   1 solutions left, 3. guess 'daisy', hint 🟩🟩🟩🟩🟩, secret 'daisy'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛⬛, secret 'dally'
 112 solutions left, 2. guess 'lysin', hint 🟨🟨⬛⬛⬛, secret 'dally'
   8 solutions left, 3. guess 'balms', hint ⬛🟩🟩⬛⬛, secret 'dally'
   1 solutions left, 4. guess 'dally', hint 🟩🟩🟩🟩🟩, secret 'dally'
2315 solutions left, 1. guess 'roate', hint ⬛⬛🟨⬛🟩, secret 'dance'
  45 solutions left, 2. guess 'mauls', hint ⬛🟩⬛⬛⬛, secret 'dance'
